Date,SPY,QQQ,XLK,XLF,XLE,XLI,XLY,SMH,SOXX,NVDA,AMD,MSFT,AAPL,AMZN,META,AVGO,TSLA,COIN,WGMI
2020-01-23,303.14825439453125,216.4417266845703,46.42850112915039,27.376144409179688,22.083803176879883,75.99250030517578,60.54385757446289,71.44759368896484,83.31066131591797,6.293046951293945,51.709999084472656,157.9370574951172,76.95161437988281,94.22899627685547,218.0488739013672,27.4422664642334,38.14666748046875,,
2020-01-24,300.4522705078125,214.62022399902344,46.2103271484375,27.029273986816406,21.8293399810791,75.63944244384766,59.70014572143555,71.13442993164062,82.42606353759766,6.233814716339111,50.349998474121094,156.3455352783203,76.72984313964844,93.08200073242188,216.2430419921875,27.815715789794922,37.654666900634766,,
2020-01-27,295.6361999511719,210.18716430664062,45.10997009277344,26.611248016357422,21.224042892456055,74.20899200439453,58.80903625488281,68.26785278320312,79.27940368652344,5.977972507476807,49.2599983215332,153.73097229003906,74.47357177734375,91.41699981689453,213.1969451904297,26.5305233001709,37.201332092285156,,
2020-01-28,298.7342224121094,213.41558837890625,45.973182678222656,26.922548294067383,21.3204288482666,74.68879699707031,59.382564544677734,69.97816467285156,81.11813354492188,6.171346664428711,50.529998779296875,156.74337768554688,76.58036804199219,92.6624984741211,216.09422302246094,27.327220916748047,37.793331146240234,,
2020-01-29,298.4874572753906,213.76254272460938,46.091739654541016,26.878074645996094,21.096813201904297,75.08717346191406,59.34939193725586,68.91343688964844,79.62692260742188,6.110870838165283,47.5099983215332,159.1875,78.18339538574219,92.9000015258789,221.4918212890625,27.2585391998291,38.732666015625,,
2020-01-30,299.45611572265625,214.5238800048828,46.49015808105469,27.216054916381836,21.26645278930664,75.16864776611328,59.249855041503906,68.75446319580078,79.63007354736328,6.117590427398682,48.779998779296875,163.6778106689453,78.0700912475586,93.53399658203125,207.89854431152344,27.060226440429688,42.72066879272461,,
2020-01-31,294.0186767578125,211.12193298339844,45.21430969238281,26.64682388305664,20.603321075439453,73.43042755126953,59.40153121948242,66.27812957763672,76.78987121582031,5.884146213531494,47.0,161.2621307373047,74.60857391357422,100.43599700927734,200.33787536621094,26.198284149169922,43.371334075927734,,
2020-02-03,296.2026672363281,214.3118896484375,45.811912536621094,26.833608627319336,20.333446502685547,73.40328216552734,59.823387145996094,67.1838607788086,77.64920043945312,5.981207847595215,48.02000045776367,165.1935577392578,74.40367889404297,100.20999908447266,202.60009765625,26.20429039001465,52.0,,
2020-02-04,300.7173156738281,219.21717834472656,47.01187515258789,27.091535568237305,20.406694412231445,74.78841400146484,60.913578033447266,69.34703063964844,80.0755386352539,6.150441646575928,49.45000076293945,170.63113403320312,76.85999298095703,102.4834976196289,208.19618225097656,26.751161575317383,59.137332916259766,,
2020-02-05,304.1899719238281,219.9400177001953,47.2869758605957,27.634078979492188,21.173919677734375,76.03775024414062,61.22168731689453,70.72491455078125,81.92056274414062,6.240782737731934,49.84000015258789,170.42271423339844,77.48674011230469,101.99349975585938,208.4739990234375,27.24738311767578,48.97999954223633,,
2020-02-06,305.2135314941406,221.83853149414062,47.71857833862305,27.5985050201416,20.95802116394043,76.28219604492188,61.08421325683594,70.7730941772461,81.96795654296875,6.327640533447266,49.31999969482422,173.95620727539062,78.39310455322266,102.5114974975586,209.20823669433594,27.445693969726562,49.930667877197266,,
2020-02-07,303.5867919921875,220.8844757080078,47.282222747802734,27.50066375732422,20.811511993408203,75.72993469238281,60.81879806518555,69.15433502197266,80.03448486328125,6.261440753936768,49.72999954223633,174.2025146484375,77.32752990722656,103.96399688720703,210.6767120361328,27.06279945373535,49.871334075927734,,
2020-02-10,305.85321044921875,223.55392456054688,47.922515869140625,27.58071517944336,20.707416534423828,76.15545654296875,61.5060920715332,70.24314880371094,81.156005859375,6.5446600914001465,52.2599983215332,178.7591094970703,77.6948013305664,106.69550323486328,211.4010009765625,26.974374771118164,51.41866683959961,,
2020-02-11,306.3831787109375,223.5924835205078,47.761268615722656,27.67854881286621,20.93874168395996,76.44515228271484,61.98957443237305,71.72702026367188,82.79570007324219,6.667105197906494,53.79999923706055,174.72352600097656,77.22605895996094,107.54000091552734,205.57676696777344,27.486042022705078,51.62533187866211,,
2020-02-12,308.35723876953125,225.77053833007812,48.278236389160156,27.696334838867188,21.220186233520508,77.16035461425781,62.62472152709961,72.73875427246094,84.0720443725586,6.782833576202393,53.88999938964844,174.97930908203125,79.06000518798828,108.0,209.1189422607422,27.875810623168945,51.15266799926758,,
2020-02-13,308.0282897949219,225.4813995361328,48.15017318725586,27.687437057495117,21.15464210510254,76.72578430175781,62.51570510864258,72.91219329833984,84.1605224609375,6.739030361175537,54.529998779296875,174.03201293945312,78.49700927734375,107.49349975585938,211.48040771484375,27.81313705444336,53.599998474121094,,
2020-02-14,308.5217590332031,226.1270751953125,48.35887908935547,27.7230167388916,21.042835235595703,76.62620544433594,62.42091751098633,72.59903717041016,83.87932586669922,7.212141990661621,55.310001373291016,175.58558654785156,78.5163345336914,106.74349975585938,212.51229858398438,27.28086280822754,53.33533477783203,,
2020-02-18,307.7266845703125,226.21380615234375,48.17863464355469,27.482877731323242,20.869342803955078,76.191650390625,62.416160583496094,71.51021575927734,82.80203247070312,7.380878925323486,56.88999938964844,177.3665771484375,77.07865905761719,107.78350067138672,216.1041259765625,26.678190231323242,57.22666549682617,,
2020-02-19,309.1979675292969,228.3822021484375,48.75253677368164,27.687437057495117,21.146934509277344,76.16450500488281,62.695823669433594,73.35060119628906,84.89031982421875,7.832087993621826,58.900001525878906,177.89849853515625,78.19497680664062,108.51100158691406,215.79653930664062,27.102291107177734,61.16133117675781,,
2020-02-20,307.9277648925781,226.2620391845703,48.24504852294922,27.634078979492188,21.12380599975586,76.05583953857422,62.71951675415039,72.19435119628906,83.65818786621094,7.68276309967041,57.27000045776367,175.1818084716797,77.39279174804688,107.65499877929688,212.9091796875,26.548553466796875,59.96066665649414,,
2020-02-21,304.756591796875,221.91566467285156,47.16365432739258,27.36726188659668,20.873199462890625,75.67559814453125,61.762054443359375,70.07452392578125,81.17182922363281,7.318659782409668,53.279998779296875,169.6438446044922,75.64098358154297,104.79850006103516,208.54345703125,26.141620635986328,60.06666564941406,,
2020-02-24,294.6492004394531,213.3577880859375,45.21430969238281,26.47783851623535,19.909345626831055,73.52096557617188,59.63853073120117,66.89960479736328,77.28272247314453,6.8012495040893555,49.119998931884766,162.32952880859375,72.04800415039062,100.4645004272461,199.15711975097656,25.034143447875977,55.58599853515625,,
2020-02-25,285.720703125,207.5561981201172,43.7677116394043,25.579532623291016,19.030315399169922,70.52436828613281,58.04588317871094,64.97249603271484,74.9795913696289,6.521764278411865,47.56999969482422,159.65081787109375,69.60758209228516,98.63700103759766,195.23788452148438,24.268352508544922,53.32733154296875,,
2020-02-26,284.669677734375,208.6259307861328,43.9669075012207,25.39275360107422,18.455856323242188,69.9902114868164,57.586124420166016,65.36273193359375,75.08070373535156,6.661133289337158,47.4900016784668,161.64559936523438,70.7118148803711,98.97949981689453,195.66453552246094,24.543079376220703,51.91999816894531,,
2020-02-27,271.88470458984375,198.17922973632812,41.595458984375,24.30767059326172,17.468873977661133,67.3919448852539,55.2587890625,62.35163497924805,71.61495208740234,6.290337085723877,44.0099983215332,150.25625610351562,66.08950805664062,94.21499633789062,188.27255249023438,23.518875122070312,45.266666412353516,,
2020-02-28,270.742431640625,198.3334197998047,41.913230895996094,23.649507522583008,17.453449249267578,66.16071319580078,54.90327835083008,63.58017349243164,73.22933197021484,6.725380897521973,45.47999954223633,153.8943634033203,66.0508804321289,94.1875,190.97137451171875,23.40468978881836,44.53266525268555,,
2020-03-02,282.46734619140625,208.56813049316406,44.33686447143555,24.859106063842773,18.158992767333984,68.4874038696289,56.789791107177734,65.7818832397461,75.8231201171875,6.883759498596191,47.459999084472656,164.13436889648438,72.20025634765625,97.69750213623047,194.9104461669922,24.464946746826172,49.574668884277344,,
2020-03-03,274.3796081542969,201.87989807128906,42.65312194824219,23.925220489501953,17.60380744934082,66.8125228881836,55.41520309448242,63.62351989746094,73.15353393554688,6.621287822723389,46.75,156.2691192626953,69.9072036743164,95.44950103759766,184.44261169433594,23.544628143310547,49.70066833496094,,
2020-03-04,285.91265869140625,210.30282592773438,44.48390579223633,24.716806411743164,18.020193099975586,69.57377624511719,57.33015823364258,66.88516235351562,76.89096069335938,7.084969997406006,50.11000061035156,162.006591796875,73.14982604980469,98.79149627685547,190.26687622070312,24.506160736083984,49.96666717529297,,
2020-03-05,276.40838623046875,203.91336059570312,43.079994201660156,23.524995803833008,17.360919952392578,66.16976928710938,55.19240951538086,64.78460693359375,74.5752182006836,6.805568218231201,48.11000061035156,157.94097900390625,70.77706146240234,96.20149993896484,183.72821044921875,23.526599884033203,48.30266571044922,,
2020-03-06,271.83905029296875,200.47288513183594,42.16935729980469,22.724510192871094,16.385501861572266,65.59038543701172,54.34394836425781,63.53681182861328,72.94499969482422,6.625025749206543,48.59000015258789,153.47637939453125,69.83712005615234,95.05449676513672,179.679931640625,23.132543563842773,46.89866638183594,,
2020-03-09,250.60987854003906,186.54714965820312,38.96788024902344,20.287521362304688,13.085264205932617,59.542842864990234,50.92169952392578,58.251705169677734,66.71488952636719,6.112035274505615,43.27000045776367,143.07496643066406,64.31356811523438,90.03050231933594,168.18020629882812,21.26700210571289,40.53333282470703,,
2020-03-10,263.5777893066406,196.70469665527344,41.56699752807617,21.47933578491211,13.705989837646484,62.629981994628906,53.737239837646484,61.840946197509766,71.09365844726562,6.501509666442871,45.380001068115234,152.85897827148438,68.94554138183594,94.59100341796875,176.8025360107422,22.570219039916992,43.02199935913086,,
2020-03-11,250.7287139892578,188.1372833251953,39.60342025756836,20.314205169677734,12.981173515319824,58.954383850097656,50.798439025878906,58.502235412597656,67.10977172851562,6.137685775756836,45.70000076293945,145.9341583251953,66.55103302001953,91.04299926757812,168.9144744873047,21.11676788330078,42.28200149536133,,
2020-03-12,226.7397003173828,170.88668823242188,35.73794937133789,18.117351531982422,11.361898422241211,52.8525390625,45.665042877197266,52.32584762573242,59.751773834228516,5.386629581451416,39.0099983215332,132.09397888183594,59.97880172729492,83.83049774169922,153.26724243164062,18.782474517822266,37.369998931884766,,
2020-03-13,246.12281799316406,185.36175537109375,39.93069839477539,20.5009765625,12.410571098327637,56.98078155517578,48.49008560180664,57.39896011352539,66.16200256347656,5.9974846839904785,43.900001525878906,150.87368774414062,67.16476440429688,89.25,168.95416259765625,20.108013153076172,36.44133377075195,,
2020-03-16,219.191162109375,163.1576690673828,34.414669036865234,17.690433502197266,10.721898078918457,50.516807556152344,42.3470573425293,49.12684631347656,56.086997985839844,4.890824317932129,38.709999084472656,128.6363525390625,58.52421569824219,84.4574966430664,144.8731231689453,16.103919982910156,29.67133331298828,,
2020-03-17,231.02577209472656,175.5318145751953,36.7576789855957,18.6510009765625,10.795154571533203,52.843475341796875,43.97761154174805,53.106327056884766,61.021820068359375,5.410536766052246,41.880001068115234,139.227783203125,61.09752655029297,90.39199829101562,148.25656127929688,17.128129959106445,28.68000030517578,,
2020-03-18,219.3282470703125,170.19277954101562,35.37274169921875,17.067846298217773,9.245277404785156,48.95060729980469,41.45119094848633,48.69324493408203,56.00801467895508,5.0506978034973145,39.119998931884766,133.36683654785156,59.60185623168945,91.5,145.8157196044922,14.411802291870117,24.08133316040039,,
2020-03-19,219.79429626464844,171.21437072753906,35.500797271728516,17.4414005279541,9.873710632324219,48.986820220947266,42.89689636230469,49.55562210083008,57.44865417480469,5.303456783294678,39.81999969482422,135.56118774414062,59.14518737792969,94.04650115966797,151.93768310546875,16.6937198638916,28.50933265686035,,
2020-03-20,210.32241821289062,164.50685119628906,33.87397384643555,16.818805694580078,9.970096588134766,46.53340530395508,41.6218376159668,48.68842697143555,55.8121337890625,5.123660087585449,39.61000061035156,130.46971130371094,55.39032745361328,92.30449676513672,148.56414794921875,16.78277587890625,28.50200080871582,,
2020-03-23,204.9448699951172,164.62567138671875,33.564552307128906,15.84023380279541,9.290549278259277,44.49522018432617,41.690425872802734,50.495086669921875,57.80565643310547,5.296483039855957,41.63999938964844,129.16827392578125,54.21360397338867,95.1415023803711,146.9468536376953,16.891916275024414,28.952667236328125,,
2020-03-24,223.51356506347656,177.37387084960938,37.002052307128906,17.804563522338867,10.780506134033203,50.12440872192383,45.600826263427734,55.707923889160156,64.05790710449219,6.205170154571533,46.220001220703125,140.90916442871094,59.6525993347168,97.00499725341797,159.72654724121094,18.576129913330078,33.66666793823242,,
2020-03-25,226.85960388183594,176.0604248046875,36.95437240600586,18.288921356201172,11.288985252380371,52.761085510253906,46.401004791259766,55.288780212402344,63.2228889465332,6.116518497467041,44.630001068115234,139.56027221679688,59.323997497558594,94.29199981689453,154.9937286376953,18.994342803955078,35.95000076293945,,
2020-03-26,240.10586547851562,185.33181762695312,39.242862701416016,19.43701934814453,11.978775978088379,56.091163635253906,48.320499420166016,58.641944885253906,67.47408294677734,6.405883312225342,47.5,148.28993225097656,62.445804595947266,97.77449798583984,162.06817626953125,21.231231689453125,35.21066665649414,,
2020-03-27,232.95416259765625,178.9577178955078,37.469295501708984,18.845035552978516,11.166790008544922,53.72816848754883,46.701087951660156,55.39958190917969,64.12638854980469,6.29357385635376,46.58000183105469,142.20103454589844,59.86041259765625,95.00499725341797,155.5691680908203,20.1416015625,34.29066848754883,,
2020-03-30,240.51951599121094,185.467041015625,39.04740524291992,19.203813552856445,11.281100273132324,54.51279067993164,47.677486419677734,57.5723991394043,66.35818481445312,6.613819122314453,47.86000061035156,152.2034912109375,61.56869888305664,98.19750213623047,164.6578369140625,20.96406364440918,33.47533416748047,,
2020-03-31,236.93447875976562,183.8831329345703,38.317935943603516,18.67460823059082,11.454533576965332,53.8376579284668,46.715370178222656,56.43540573120117,65.05523681640625,6.564263343811035,45.47999954223633,149.80979919433594,61.44306182861328,97.48600006103516,165.50123596191406,20.70126724243164,34.93333435058594,,
2020-04-01,226.27127075195312,176.070068359375,36.49191665649414,17.53547477722168,10.886933326721191,51.41081619262695,44.62917709350586,53.63628005981445,61.495155334472656,6.053016662597656,43.65999984741211,144.49029541015625,58.21009826660156,95.38500213623047,158.35728454589844,19.525192260742188,32.104000091552734,,
2020-04-02,231.49258422851562,179.64340209960938,37.3453254699707,17.9749813079834,11.884176254272461,52.0950813293457,44.7958869934082,55.08161544799805,63.32749557495117,6.361806392669678,44.4900016784668,147.48245239257812,59.18143844604492,95.94149780273438,156.95828247070312,20.69776725769043,30.29800033569336,,
2020-04-03,228.1465301513672,177.0937957763672,36.7684440612793,17.616199493408203,11.758041381835938,51.401695251464844,44.0147705078125,53.97834396362305,62.12916946411133,6.073936462402344,42.59000015258789,146.1241455078125,58.330909729003906,95.32949829101562,152.97950744628906,20.45330047607422,32.000667572021484,,
2020-04-06,243.47030639648438,189.75511169433594,39.905582427978516,18.88090705871582,12.38083267211914,54.95985412597656,47.677486419677734,59.345340728759766,68.46635437011719,6.683794021606445,47.52000045776367,156.99105834960938,63.41956329345703,99.87950134277344,164.26097106933594,22.040603637695312,34.41600036621094,,
2020-04-07,243.71841430664062,189.6777801513672,39.54800796508789,19.069272994995117,12.644923210144043,54.83211898803711,48.38718032836914,59.16226577758789,68.22225952148438,6.450459003448486,47.560001373291016,155.30020141601562,62.68500518798828,100.58000183105469,167.5154266357422,22.113067626953125,36.36333465576172,,
2020-04-08,251.89971923828125,193.70506286621094,40.6112060546875,19.903438568115234,13.488446235656738,56.82103729248047,49.911338806152344,61.12310028076172,70.5047836303711,6.64768648147583,48.790000915527344,156.8580780029297,64.28941345214844,102.1500015258789,172.92298889160156,22.796707153320312,36.589332580566406,,
2020-04-09,255.7330322265625,193.98512268066406,40.620731353759766,20.970809936523438,13.366250038146973,57.678646087646484,50.8115348815918,59.67776870727539,68.97991180419922,6.548076629638672,48.380001068115234,156.86758422851562,64.7533187866211,102.13800048828125,173.82589721679688,22.203001022338867,38.20000076293945,,
2020-04-13,253.39813232421875,196.08087158203125,40.7113151550293,20.20840072631836,13.322890281677246,55.99079895019531,50.79725646972656,60.4582405090332,69.75981140136719,6.719902038574219,50.939998626708984,157.2190399169922,66.0242691040039,108.44349670410156,173.4290008544922,22.69367790222168,43.39666748046875,,
2020-04-14,260.87152099609375,204.60862731933594,42.41815948486328,20.298093795776367,13.259822845458984,57.05824279785156,52.78341293334961,63.103206634521484,72.9775161743164,7.0710272789001465,54.93000030517578,164.99874877929688,69.35871887207031,114.16600036621094,176.78268432617188,23.366844177246094,47.32600021362305,,
2020-04-15,255.32846069335938,202.2617950439453,41.493221282958984,19.419086456298828,12.637040138244629,55.479888916015625,51.62601089477539,61.40253448486328,70.80593872070312,6.993579864501953,54.9900016784668,163.26995849609375,68.72566223144531,115.38400268554688,175.59205627441406,22.47715187072754,48.65533447265625,,
2020-04-16,256.5602722167969,205.95106506347656,41.99860382080078,19.07823371887207,12.097026824951172,54.98721694946289,52.24519348144531,63.030941009521484,72.79366302490234,7.338726043701172,56.95000076293945,168.17144775390625,69.27174377441406,120.40950012207031,174.87765502929688,22.551368713378906,49.680667877197266,,
2020-04-17,263.4913635253906,207.9212646484375,42.556419372558594,20.08283042907715,13.382015228271484,57.56916046142578,53.78841018676758,63.64760971069336,73.35795593261719,7.279458045959473,56.599998474121094,169.65330505371094,68.33179473876953,118.75,177.84439086914062,23.214052200317383,50.259334564208984,,
2020-04-20,258.8492126464844,205.45855712890625,41.87464141845703,19.733016967773438,12.964200019836426,56.036415100097656,52.85009765625,62.29863357543945,71.76335144042969,7.14822244644165,56.970001220703125,166.2906494140625,66.9134750366211,119.68049621582031,176.85215759277344,22.550493240356445,49.75733184814453,,
2020-04-21,250.98968505859375,197.8772430419922,40.1201286315918,19.09618377685547,12.735580444335938,54.71352005004883,51.47835922241211,59.50914764404297,68.24760437011719,6.711435317993164,52.91999816894531,159.41336059570312,64.84515380859375,116.40599822998047,169.47007751464844,21.622385025024414,45.781333923339844,,
2020-04-22,256.5602722167969,203.74913024902344,41.664859771728516,19.302480697631836,13.188874244689941,55.28828811645508,52.588138580322266,62.8719482421875,72.37837219238281,7.1258111000061035,55.91999816894531,164.82778930664062,66.71292114257812,118.17449951171875,180.86070251464844,22.698049545288086,48.807334899902344,,
2020-04-23,256.5419006347656,203.31451416015625,41.37879180908203,19.221752166748047,13.614577293395996,55.72622299194336,52.573848724365234,62.2938232421875,71.65556335449219,7.072518825531006,55.900001525878906,162.8329620361328,66.45439147949219,119.97250366210938,183.6885223388672,22.60724639892578,47.04199981689453,,
2020-04-24,260.11773681640625,206.5208740234375,42.25604248046875,19.49980926513672,13.646109580993652,56.17326736450195,53.46452713012695,63.551265716552734,73.14554595947266,7.211475849151611,56.18000030517578,165.8061981201172,68.37289428710938,120.51100158691406,188.59005737304688,23.120628356933594,48.34333419799805,,
2020-04-27,263.8682556152344,208.18202209472656,42.61838912963867,20.163555145263672,13.94173526763916,57.56916046142578,54.464752197265625,64.3365478515625,74.1219482421875,7.397993564605713,56.4900016784668,165.33128356933594,68.42122650146484,118.80000305175781,186.04005432128906,23.438438415527344,53.25,,
2020-04-28,262.65484619140625,204.260986328125,42.05104064941406,20.37882423400879,14.261013984680176,58.64573287963867,54.6790885925293,63.907772064208984,73.73836517333984,7.255552768707275,55.5099983215332,161.30360412597656,67.31214904785156,115.7040023803711,181.4857940673828,23.1136417388916,51.27466583251953,,
2020-04-29,269.5307922363281,211.50428771972656,43.77695083618164,20.970809936523438,15.317381858825684,59.76792526245117,55.88412094116211,66.90924835205078,77.23823547363281,7.4323601722717285,53.65999984741211,168.54190063476562,69.52303314208984,118.635498046875,192.67796325683594,24.099382400512695,53.367332458496094,,
2020-04-30,267.02130126953125,211.4173583984375,43.58146667480469,20.441612243652344,14.978400230407715,58.58187484741211,55.53642654418945,64.42809295654297,74.51189422607422,7.2784624099731445,52.38999938964844,170.2328338623047,70.98970031738281,123.69999694824219,203.1160430908203,23.715213775634766,52.12533187866211,,
2020-05-01,259.9522399902344,205.45855712890625,42.384788513183594,19.786832809448242,14.130937576293945,56.811920166015625,53.459754943847656,61.39289855957031,70.87885284423828,7.041890621185303,49.880001068115234,165.82518005371094,69.8468246459961,114.302001953125,200.69508361816406,22.674474716186523,46.75466537475586,,
2020-05-04,260.66925048828125,207.85365295410156,42.94737243652344,19.607444763183594,14.619705200195312,56.091163635253906,53.75029754638672,62.072200775146484,71.46851348876953,7.253808498382568,52.560001373291016,169.88128662109375,70.83504486083984,115.79949951171875,203.6617431640625,22.897987365722656,50.74599838256836,,
2020-05-05,263.07769775390625,210.2101593017578,43.53855514526367,19.544654846191406,14.6315279006958,56.310123443603516,53.94560623168945,62.881591796875,72.67001342773438,7.314820766448975,52.189998626708984,171.70509338378906,71.89820861816406,115.88999938964844,205.45767211914062,23.12586212158203,51.2140007019043,,
2020-05-06,261.29437255859375,211.50428771972656,43.87705993652344,19.12308692932129,14.249190330505371,55.534637451171875,53.936065673828125,63.61870574951172,73.56083679199219,7.415674209594727,52.15999984741211,173.3959503173828,72.63998413085938,117.56300354003906,206.8467559814453,23.06562614440918,52.172000885009766,,
2020-05-07,264.44732666015625,214.2277374267578,44.535011291503906,19.571565628051758,14.619705200195312,56.18239974975586,54.783878326416016,64.19684600830078,74.2234115600586,7.591981887817383,51.95000076293945,174.40281677246094,73.39144897460938,118.38050079345703,209.6150360107422,23.3773193359375,52.00266647338867,,
2020-05-08,268.8229064941406,217.16371154785156,45.18818283081055,19.99313735961914,15.285846710205078,57.578285217285156,55.85077667236328,65.83487701416016,76.41400146484375,7.781988143920898,53.189998626708984,175.42874145507812,75.13829040527344,118.98049926757812,210.69656372070312,24.012943267822266,54.62799835205078,,
2020-05-11,268.87811279296875,219.1049041748047,45.488548278808594,19.607444763183594,15.01781177520752,56.85753631591797,55.72695541381836,65.86861419677734,76.3410873413086,8.034000396728516,55.7400016784668,177.3855743408203,76.32062530517578,120.44999694824219,211.52008056640625,24.045244216918945,54.08599853515625,,
2020-05-12,263.5189514160156,214.5175018310547,44.54931640625,19.09618377685547,14.75372314453125,55.26092529296875,54.50762176513672,64.05713653564453,74.31533813476562,7.772027492523193,53.7599983215332,173.36746215820312,75.44842529296875,117.84750366210938,208.464111328125,23.438438415527344,53.96066665649414,,
2020-05-13,258.8583068847656,211.83261108398438,43.781715393066406,18.531097412109375,14.083637237548828,53.87415313720703,53.569313049316406,62.920135498046875,72.88240051269531,7.749614715576172,52.18000030517578,170.74571228027344,74.53743743896484,118.39600372314453,203.50302124023438,22.975692749023438,52.73066711425781,,
2020-05-14,261.9561767578125,214.2374267578125,44.33953857421875,19.00648307800293,14.241304397583008,54.4398078918457,54.3694953918457,64.68343353271484,74.83207702636719,7.999138355255127,54.5099983215332,171.4866485595703,74.99535369873047,119.44249725341797,205.19972229003906,23.27691650390625,53.55533218383789,,
2020-05-15,263.16046142578125,215.628173828125,44.56361770629883,18.88090705871582,14.186117172241211,54.24822235107422,55.002967834472656,63.209197998046875,73.28501892089844,8.457588195800781,54.20000076293945,173.98487854003906,74.55198669433594,120.48899841308594,209.23802185058594,22.73646354675293,53.27799987792969,,
2020-05-18,271.1762390136719,219.64576721191406,45.655418395996094,19.849618911743164,15.34497356414795,57.82463455200195,57.08439254760742,65.93123626708984,76.65176391601562,8.71607780456543,54.59000015258789,175.64724731445312,76.30848693847656,121.31300354003906,211.53001403808594,23.881975173950195,54.242000579833984,,
